SourceType,SourceID,Shielding,PhotonEnergy,CountRate
131I,3,0,1983,0.00000e+00
131I,3,0,1985,0.00000e+00
131I,3,0,1987,0.00000e+00
131I,3,0,1989,0.00000e+00
131I,3,0,1991,0.00000e+00
131I,3,0,1993,0.00000e+00
131I,3,0,1995,0.00000e+00
131I,3,0,1997,0.00000e+00
131I,3,0,1999,0.00000e+00
131I,3,0,2001,0.00000e+00
131I,3,0,2003,0.00000e+00
131I,3,0,2005,0.00000e+00
131I,3,0,2007,0.00000e+00
131I,3,0,2009,0.00000e+00
131I,3,0,2011,0.00000e+00
131I,3,0,2013,0.00000e+00
131I,3,0,2015,0.00000e+00
131I,3,0,2017,0.00000e+00
131I,3,0,2019,0.00000e+00
131I,3,0,2021,0.00000e+00
131I,3,0,2023,0.00000e+00
131I,3,0,2025,0.00000e+00
131I,3,0,2027,0.00000e+00
131I,3,0,2029,0.00000e+00
131I,3,0,2031,0.00000e+00
131I,3,0,2033,0.00000e+00
131I,3,0,2035,0.00000e+00
131I,3,0,2037,0.00000e+00
131I,3,0,2039,0.00000e+00
131I,3,0,2041,0.00000e+00
131I,3,0,2043,0.00000e+00
131I,3,0,2045,0.00000e+00
131I,3,0,2047,0.00000e+00
131I,3,0,2049,0.00000e+00
131I,3,0,2051,0.00000e+00
131I,3,0,2053,0.00000e+00
131I,3,0,2055,0.00000e+00
131I,3,0,2057,0.00000e+00
131I,3,0,2059,0.00000e+00
131I,3,0,2061,0.00000e+00
131I,3,0,2063,0.00000e+00
131I,3,0,2065,0.00000e+00
131I,3,0,2067,0.00000e+00
131I,3,0,2069,0.00000e+00
131I,3,0,2071,0.00000e+00
131I,3,0,2073,0.00000e+00
131I,3,0,2075,0.00000e+00
131I,3,0,2077,0.00000e+00
131I,3,0,2079,0.00000e+00
131I,3,0,2081,0.00000e+00
131I,3,0,2083,0.00000e+00
131I,3,0,2085,0.00000e+00
131I,3,0,2087,0.00000e+00
131I,3,0,2089,0.00000e+00
131I,3,0,2091,0.00000e+00
131I,3,0,2093,0.00000e+00
131I,3,0,2095,0.00000e+00
131I,3,0,2097,0.00000e+00
131I,3,0,2099,0.00000e+00
131I,3,0,2101,0.00000e+00
131I,3,0,2103,0.00000e+00
131I,3,0,2105,0.00000e+00
131I,3,0,2107,0.00000e+00
131I,3,0,2109,0.00000e+00
131I,3,0,2111,0.00000e+00
131I,3,0,2113,0.00000e+00
131I,3,0,2115,0.00000e+00
131I,3,0,2117,0.00000e+00
131I,3,0,2119,0.00000e+00
131I,3,0,2121,0.00000e+00
131I,3,0,2123,0.00000e+00
131I,3,0,2125,0.00000e+00
131I,3,0,2127,0.00000e+00
131I,3,0,2129,0.00000e+00
131I,3,0,2131,0.00000e+00
131I,3,0,2133,0.00000e+00
131I,3,0,2135,0.00000e+00
131I,3,0,2137,0.00000e+00
131I,3,0,2139,0.00000e+00
131I,3,0,2141,0.00000e+00
131I,3,0,2143,0.00000e+00
131I,3,0,2145,0.00000e+00
131I,3,0,2147,0.00000e+00
131I,3,0,2149,0.00000e+00
131I,3,0,2151,0.00000e+00
131I,3,0,2153,0.00000e+00
131I,3,0,2155,0.00000e+00
131I,3,0,2157,0.00000e+00
131I,3,0,2159,0.00000e+00
131I,3,0,2161,0.00000e+00
131I,3,0,2163,0.00000e+00
131I,3,0,2165,0.00000e+00
131I,3,0,2167,0.00000e+00
131I,3,0,2169,0.00000e+00
131I,3,0,2171,0.00000e+00
131I,3,0,2173,0.00000e+00
131I,3,0,2175,0.00000e+00
131I,3,0,2177,0.00000e+00
131I,3,0,2179,0.00000e+00
131I,3,0,2181,0.00000e+00
131I,3,0,2183,0.00000e+00
131I,3,0,2185,0.00000e+00
131I,3,0,2187,0.00000e+00
131I,3,0,2189,0.00000e+00
131I,3,0,2191,0.00000e+00
131I,3,0,2193,0.00000e+00
131I,3,0,2195,0.00000e+00
131I,3,0,2197,0.00000e+00
131I,3,0,2199,0.00000e+00
131I,3,0,2201,0.00000e+00
131I,3,0,2203,0.00000e+00
131I,3,0,2205,0.00000e+00
131I,3,0,2207,0.00000e+00
131I,3,0,2209,0.00000e+00
131I,3,0,2211,0.00000e+00
131I,3,0,2213,0.00000e+00
131I,3,0,2215,0.00000e+00
131I,3,0,2217,0.00000e+00
131I,3,0,2219,0.00000e+00
131I,3,0,2221,0.00000e+00
131I,3,0,2223,0.00000e+00
131I,3,0,2225,0.00000e+00
131I,3,0,2227,0.00000e+00
131I,3,0,2229,0.00000e+00
131I,3,0,2231,0.00000e+00
131I,3,0,2233,0.00000e+00
131I,3,0,2235,0.00000e+00
131I,3,0,2237,0.00000e+00
131I,3,0,2239,0.00000e+00
131I,3,0,2241,0.00000e+00
131I,3,0,2243,0.00000e+00
131I,3,0,2245,0.00000e+00
131I,3,0,2247,0.00000e+00
131I,3,0,2249,0.00000e+00
131I,3,0,2251,0.00000e+00
131I,3,0,2253,0.00000e+00
131I,3,0,2255,0.00000e+00
131I,3,0,2257,0.00000e+00
131I,3,0,2259,0.00000e+00
131I,3,0,2261,0.00000e+00
131I,3,0,2263,0.00000e+00
131I,3,0,2265,0.00000e+00
131I,3,0,2267,0.00000e+00
131I,3,0,2269,0.00000e+00
131I,3,0,2271,0.00000e+00
131I,3,0,2273,0.00000e+00
131I,3,0,2275,0.00000e+00
131I,3,0,2277,0.00000e+00
131I,3,0,2279,0.00000e+00
131I,3,0,2281,0.00000e+00
131I,3,0,2283,0.00000e+00
131I,3,0,2285,0.00000e+00
131I,3,0,2287,0.00000e+00
131I,3,0,2289,0.00000e+00
131I,3,0,2291,0.00000e+00
131I,3,0,2293,0.00000e+00
131I,3,0,2295,0.00000e+00
131I,3,0,2297,0.00000e+00
131I,3,0,2299,0.00000e+00
131I,3,0,2301,0.00000e+00
131I,3,0,2303,0.00000e+00
131I,3,0,2305,0.00000e+00
131I,3,0,2307,0.00000e+00
131I,3,0,2309,0.00000e+00
131I,3,0,2311,0.00000e+00
131I,3,0,2313,0.00000e+00
131I,3,0,2315,0.00000e+00
131I,3,0,2317,0.00000e+00
131I,3,0,2319,0.00000e+00
131I,3,0,2321,0.00000e+00
131I,3,0,2323,0.00000e+00
131I,3,0,2325,0.00000e+00
131I,3,0,2327,0.00000e+00
131I,3,0,2329,0.00000e+00
131I,3,0,2331,0.00000e+00
131I,3,0,2333,0.00000e+00
131I,3,0,2335,0.00000e+00
131I,3,0,2337,0.00000e+00
131I,3,0,2339,0.00000e+00
131I,3,0,2341,0.00000e+00
131I,3,0,2343,0.00000e+00
131I,3,0,2345,0.00000e+00
131I,3,0,2347,0.00000e+00
131I,3,0,2349,0.00000e+00
131I,3,0,2351,0.00000e+00
131I,3,0,2353,0.00000e+00
131I,3,0,2355,0.00000e+00
131I,3,0,2357,0.00000e+00
131I,3,0,2359,0.00000e+00
131I,3,0,2361,0.00000e+00
131I,3,0,2363,0.00000e+00
131I,3,0,2365,0.00000e+00
131I,3,0,2367,0.00000e+00
131I,3,0,2369,0.00000e+00
131I,3,0,2371,0.00000e+00
131I,3,0,2373,0.00000e+00
131I,3,0,2375,0.00000e+00
131I,3,0,2377,0.00000e+00
131I,3,0,2379,0.00000e+00
131I,3,0,2381,0.00000e+00
131I,3,0,2383,0.00000e+00
131I,3,0,2385,0.00000e+00
131I,3,0,2387,0.00000e+00
131I,3,0,2389,0.00000e+00
131I,3,0,2391,0.00000e+00
131I,3,0,2393,0.00000e+00
131I,3,0,2395,0.00000e+00
131I,3,0,2397,0.00000e+00
131I,3,0,2399,0.00000e+00
131I,3,0,2401,0.00000e+00
131I,3,0,2403,0.00000e+00
131I,3,0,2405,0.00000e+00
131I,3,0,2407,0.00000e+00
131I,3,0,2409,0.00000e+00
131I,3,0,2411,0.00000e+00
131I,3,0,2413,0.00000e+00
131I,3,0,2415,0.00000e+00
131I,3,0,2417,0.00000e+00
131I,3,0,2419,0.00000e+00
131I,3,0,2421,0.00000e+00
131I,3,0,2423,0.00000e+00
131I,3,0,2425,0.00000e+00
131I,3,0,2427,0.00000e+00
131I,3,0,2429,0.00000e+00
131I,3,0,2431,0.00000e+00
131I,3,0,2433,0.00000e+00
131I,3,0,2435,0.00000e+00
131I,3,0,2437,0.00000e+00
131I,3,0,2439,0.00000e+00
131I,3,0,2441,0.00000e+00
131I,3,0,2443,0.00000e+00
131I,3,0,2445,0.00000e+00
131I,3,0,2447,0.00000e+00
131I,3,0,2449,0.00000e+00
131I,3,0,2451,0.00000e+00
131I,3,0,2453,0.00000e+00
131I,3,0,2455,0.00000e+00
131I,3,0,2457,0.00000e+00
131I,3,0,2459,0.00000e+00
131I,3,0,2461,0.00000e+00
131I,3,0,2463,0.00000e+00
131I,3,0,2465,0.00000e+00
131I,3,0,2467,0.00000e+00
131I,3,0,2469,0.00000e+00
131I,3,0,2471,0.00000e+00
131I,3,0,2473,0.00000e+00
131I,3,0,2475,0.00000e+00
131I,3,0,2477,0.00000e+00
131I,3,0,2479,0.00000e+00
131I,3,0,2481,0.00000e+00
131I,3,0,2483,0.00000e+00
131I,3,0,2485,0.00000e+00
131I,3,0,2487,0.00000e+00
131I,3,0,2489,0.00000e+00
131I,3,0,2491,0.00000e+00
131I,3,0,2493,0.00000e+00
131I,3,0,2495,0.00000e+00
131I,3,0,2497,0.00000e+00
131I,3,0,2499,0.00000e+00
131I,3,0,2501,0.00000e+00
131I,3,0,2503,0.00000e+00
131I,3,0,2505,0.00000e+00
131I,3,0,2507,0.00000e+00
131I,3,0,2509,0.00000e+00
131I,3,0,2511,0.00000e+00
131I,3,0,2513,0.00000e+00
131I,3,0,2515,0.00000e+00
131I,3,0,2517,0.00000e+00
131I,3,0,2519,0.00000e+00
131I,3,0,2521,0.00000e+00
131I,3,0,2523,0.00000e+00
131I,3,0,2525,0.00000e+00
131I,3,0,2527,0.00000e+00
131I,3,0,2529,0.00000e+00
131I,3,0,2531,0.00000e+00
131I,3,0,2533,0.00000e+00
131I,3,0,2535,0.00000e+00
131I,3,0,2537,0.00000e+00
131I,3,0,2539,0.00000e+00
131I,3,0,2541,0.00000e+00
131I,3,0,2543,0.00000e+00
131I,3,0,2545,0.00000e+00
131I,3,0,2547,0.00000e+00
131I,3,0,2549,0.00000e+00
131I,3,0,2551,0.00000e+00
131I,3,0,2553,0.00000e+00
131I,3,0,2555,0.00000e+00
131I,3,0,2557,0.00000e+00
131I,3,0,2559,0.00000e+00
131I,3,0,2561,0.00000e+00
131I,3,0,2563,0.00000e+00
131I,3,0,2565,0.00000e+00
131I,3,0,2567,0.00000e+00
131I,3,0,2569,0.00000e+00
131I,3,0,2571,0.00000e+00
131I,3,0,2573,0.00000e+00
131I,3,0,2575,0.00000e+00
131I,3,0,2577,0.00000e+00
131I,3,0,2579,0.00000e+00
131I,3,0,2581,0.00000e+00
131I,3,0,2583,0.00000e+00
131I,3,0,2585,0.00000e+00
131I,3,0,2587,0.00000e+00
131I,3,0,2589,0.00000e+00
131I,3,0,2591,0.00000e+00
131I,3,0,2593,0.00000e+00
131I,3,0,2595,0.00000e+00
131I,3,0,2597,0.00000e+00
131I,3,0,2599,0.00000e+00
131I,3,0,2601,0.00000e+00
131I,3,0,2603,0.00000e+00
131I,3,0,2605,0.00000e+00
131I,3,0,2607,0.00000e+00
131I,3,0,2609,0.00000e+00
131I,3,0,2611,0.00000e+00
131I,3,0,2613,0.00000e+00
131I,3,0,2615,0.00000e+00
131I,3,0,2617,0.00000e+00
131I,3,0,2619,0.00000e+00
131I,3,0,2621,0.00000e+00
131I,3,0,2623,0.00000e+00
131I,3,0,2625,0.00000e+00
131I,3,0,2627,0.00000e+00
131I,3,0,2629,0.00000e+00
131I,3,0,2631,0.00000e+00
131I,3,0,2633,0.00000e+00
131I,3,0,2635,0.00000e+00
131I,3,0,2637,0.00000e+00
131I,3,0,2639,0.00000e+00
131I,3,0,2641,0.00000e+00
131I,3,0,2643,0.00000e+00
131I,3,0,2645,0.00000e+00
131I,3,0,2647,0.00000e+00
131I,3,0,2649,0.00000e+00
131I,3,0,2651,0.00000e+00
131I,3,0,2653,0.00000e+00
131I,3,0,2655,0.00000e+00
131I,3,0,2657,0.00000e+00
131I,3,0,2659,0.00000e+00
131I,3,0,2661,0.00000e+00
131I,3,0,2663,0.00000e+00
131I,3,0,2665,0.00000e+00
131I,3,0,2667,0.00000e+00
131I,3,0,2669,0.00000e+00
131I,3,0,2671,0.00000e+00
131I,3,0,2673,0.00000e+00
131I,3,0,2675,0.00000e+00
131I,3,0,2677,0.00000e+00
131I,3,0,2679,0.00000e+00
131I,3,0,2681,0.00000e+00
131I,3,0,2683,0.00000e+00
131I,3,0,2685,0.00000e+00
131I,3,0,2687,0.00000e+00
131I,3,0,2689,0.00000e+00
131I,3,0,2691,0.00000e+00
131I,3,0,2693,0.00000e+00
131I,3,0,2695,0.00000e+00
131I,3,0,2697,0.00000e+00
131I,3,0,2699,0.00000e+00
131I,3,0,2701,0.00000e+00
131I,3,0,2703,0.00000e+00
131I,3,0,2705,0.00000e+00
131I,3,0,2707,0.00000e+00
131I,3,0,2709,0.00000e+00
131I,3,0,2711,0.00000e+00
131I,3,0,2713,0.00000e+00
131I,3,0,2715,0.00000e+00
131I,3,0,2717,0.00000e+00
131I,3,0,2719,0.00000e+00
131I,3,0,2721,0.00000e+00
131I,3,0,2723,0.00000e+00
131I,3,0,2725,0.00000e+00
131I,3,0,2727,0.00000e+00
131I,3,0,2729,0.00000e+00
131I,3,0,2731,0.00000e+00
131I,3,0,2733,0.00000e+00
131I,3,0,2735,0.00000e+00
131I,3,0,2737,0.00000e+00
131I,3,0,2739,0.00000e+00
131I,3,0,2741,0.00000e+00
131I,3,0,2743,0.00000e+00
131I,3,0,2745,0.00000e+00
131I,3,0,2747,0.00000e+00
131I,3,0,2749,0.00000e+00
131I,3,0,2751,0.00000e+00
131I,3,0,2753,0.00000e+00
131I,3,0,2755,0.00000e+00
131I,3,0,2757,0.00000e+00
131I,3,0,2759,0.00000e+00
131I,3,0,2761,0.00000e+00
131I,3,0,2763,0.00000e+00
131I,3,0,2765,0.00000e+00
131I,3,0,2767,0.00000e+00
131I,3,0,2769,0.00000e+00
131I,3,0,2771,0.00000e+00
131I,3,0,2773,0.00000e+00
131I,3,0,2775,0.00000e+00
131I,3,0,2777,0.00000e+00
131I,3,0,2779,0.00000e+00
131I,3,0,2781,0.00000e+00
131I,3,0,2783,0.00000e+00
131I,3,0,2785,0.00000e+00
131I,3,0,2787,0.00000e+00
131I,3,0,2789,0.00000e+00
131I,3,0,2791,0.00000e+00
131I,3,0,2793,0.00000e+00
131I,3,0,2795,0.00000e+00
131I,3,0,2797,0.00000e+00
131I,3,0,2799,0.00000e+00
131I,3,0,2801,0.00000e+00
131I,3,0,2803,0.00000e+00
131I,3,0,2805,0.00000e+00
131I,3,0,2807,0.00000e+00
131I,3,0,2809,0.00000e+00
131I,3,0,2811,0.00000e+00
131I,3,0,2813,0.00000e+00
131I,3,0,2815,0.00000e+00
131I,3,0,2817,0.00000e+00
131I,3,0,2819,0.00000e+00
131I,3,0,2821,0.00000e+00
131I,3,0,2823,0.00000e+00
131I,3,0,2825,0.00000e+00
131I,3,0,2827,0.00000e+00
131I,3,0,2829,0.00000e+00
131I,3,0,2831,0.00000e+00
131I,3,0,2833,0.00000e+00
131I,3,0,2835,0.00000e+00
131I,3,0,2837,0.00000e+00
131I,3,0,2839,0.00000e+00
131I,3,0,2841,0.00000e+00
131I,3,0,2843,0.00000e+00
131I,3,0,2845,0.00000e+00
131I,3,0,2847,0.00000e+00
131I,3,0,2849,0.00000e+00
131I,3,0,2851,0.00000e+00
131I,3,0,2853,0.00000e+00
131I,3,0,2855,0.00000e+00
131I,3,0,2857,0.00000e+00
131I,3,0,2859,0.00000e+00
131I,3,0,2861,0.00000e+00
131I,3,0,2863,0.00000e+00
131I,3,0,2865,0.00000e+00
131I,3,0,2867,0.00000e+00
131I,3,0,2869,0.00000e+00
131I,3,0,2871,0.00000e+00
131I,3,0,2873,0.00000e+00
131I,3,0,2875,0.00000e+00
131I,3,0,2877,0.00000e+00
131I,3,0,2879,0.00000e+00
131I,3,0,2881,0.00000e+00
131I,3,0,2883,0.00000e+00
131I,3,0,2885,0.00000e+00
131I,3,0,2887,0.00000e+00
131I,3,0,2889,0.00000e+00
131I,3,0,2891,0.00000e+00
131I,3,0,2893,0.00000e+00
131I,3,0,2895,0.00000e+00
131I,3,0,2897,0.00000e+00
131I,3,0,2899,0.00000e+00
131I,3,0,2901,0.00000e+00
131I,3,0,2903,0.00000e+00
131I,3,0,2905,0.00000e+00
131I,3,0,2907,0.00000e+00
131I,3,0,2909,0.00000e+00
131I,3,0,2911,0.00000e+00
131I,3,0,2913,0.00000e+00
131I,3,0,2915,0.00000e+00
131I,3,0,2917,0.00000e+00
131I,3,0,2919,0.00000e+00
131I,3,0,2921,0.00000e+00
131I,3,0,2923,0.00000e+00
131I,3,0,2925,0.00000e+00
131I,3,0,2927,0.00000e+00
131I,3,0,2929,0.00000e+00
131I,3,0,2931,0.00000e+00
131I,3,0,2933,0.00000e+00
131I,3,0,2935,0.00000e+00
131I,3,0,2937,0.00000e+00
131I,3,0,2939,0.00000e+00
131I,3,0,2941,0.00000e+00
131I,3,0,2943,0.00000e+00
131I,3,0,2945,0.00000e+00
131I,3,0,2947,0.00000e+00
131I,3,0,2949,0.00000e+00
131I,3,0,2951,0.00000e+00
131I,3,0,2953,0.00000e+00
131I,3,0,2955,0.00000e+00
131I,3,0,2957,0.00000e+00
131I,3,0,2959,0.00000e+00
131I,3,0,2961,0.00000e+00
131I,3,0,2963,0.00000e+00
131I,3,0,2965,0.00000e+00
131I,3,0,2967,0.00000e+00
131I,3,0,2969,0.00000e+00
131I,3,0,2971,0.00000e+00
131I,3,0,2973,0.00000e+00
131I,3,0,2975,0.00000e+00
131I,3,0,2977,0.00000e+00
131I,3,0,2979,0.00000e+00
131I,3,0,2981,0.00000e+00
131I,3,0,2983,0.00000e+00
131I,3,0,2985,0.00000e+00
131I,3,0,2987,0.00000e+00
131I,3,0,2989,0.00000e+00
131I,3,0,2991,0.00000e+00
131I,3,0,2993,0.00000e+00
131I,3,0,2995,0.00000e+00
131I,3,0,2997,0.00000e+00
131I,3,0,2999,0.00000e+00
131I,3,0,3001,0.00000e+00
131I,3,0,3003,0.00000e+00
131I,3,0,3005,0.00000e+00
131I,3,0,3007,0.00000e+00
131I,3,0,3009,0.00000e+00
131I,3,0,3011,0.00000e+00
131I,3,0,3013,0.00000e+00
131I,3,0,3015,0.00000e+00
131I,3,0,3017,0.00000e+00
131I,3,0,3019,0.00000e+00
131I,3,0,3021,0.00000e+00
131I,3,0,3023,0.00000e+00
131I,3,0,3025,0.00000e+00
131I,3,0,3027,0.00000e+00
131I,3,0,3029,0.00000e+00
131I,3,0,3031,0.00000e+00
131I,3,0,3033,0.00000e+00
131I,3,0,3035,0.00000e+00
131I,3,0,3037,0.00000e+00
131I,3,0,3039,0.00000e+00
131I,3,0,3041,0.00000e+00
131I,3,0,3043,0.00000e+00
131I,3,0,3045,0.00000e+00
131I,3,0,3047,0.00000e+00
131I,3,0,3049,0.00000e+00
131I,3,0,3051,0.00000e+00
131I,3,0,3053,0.00000e+00
131I,3,0,3055,0.00000e+00
131I,3,0,3057,0.00000e+00
131I,3,0,3059,0.00000e+00
131I,3,0,3061,0.00000e+00
131I,3,0,3063,0.00000e+00
131I,3,0,3065,0.00000e+00
131I,3,0,3067,0.00000e+00
131I,3,0,3069,0.00000e+00
131I,3,0,3071,0.00000e+00
131I,3,0,3073,0.00000e+00
131I,3,0,3075,0.00000e+00
131I,3,0,3077,0.00000e+00
131I,3,0,3079,0.00000e+00
131I,3,0,3081,0.00000e+00
131I,3,0,3083,0.00000e+00
131I,3,0,3085,0.00000e+00
131I,3,0,3087,0.00000e+00
131I,3,0,3089,0.00000e+00
131I,3,0,3091,0.00000e+00
131I,3,0,3093,0.00000e+00
131I,3,0,3095,0.00000e+00
131I,3,0,3097,0.00000e+00
131I,3,0,3099,0.00000e+00
131I,3,0,3101,0.00000e+00
131I,3,0,3103,0.00000e+00
131I,3,0,3105,0.00000e+00
131I,3,0,3107,0.00000e+00
131I,3,0,3109,0.00000e+00
131I,3,0,3111,0.00000e+00
131I,3,0,3113,0.00000e+00
131I,3,0,3115,0.00000e+00
131I,3,0,3117,0.00000e+00
131I,3,0,3119,0.00000e+00
131I,3,0,3121,0.00000e+00
131I,3,0,3123,0.00000e+00
131I,3,0,3125,0.00000e+00
131I,3,0,3127,0.00000e+00
131I,3,0,3129,0.00000e+00
131I,3,0,3131,0.00000e+00
131I,3,0,3133,0.00000e+00
131I,3,0,3135,0.00000e+00
131I,3,0,3137,0.00000e+00
131I,3,0,3139,0.00000e+00
131I,3,0,3141,0.00000e+00
131I,3,0,3143,0.00000e+00
131I,3,0,3145,0.00000e+00
131I,3,0,3147,0.00000e+00
131I,3,0,3149,0.00000e+00
131I,3,0,3151,0.00000e+00
131I,3,0,3153,0.00000e+00
131I,3,0,3155,0.00000e+00
131I,3,0,3157,0.00000e+00
131I,3,0,3159,0.00000e+00
131I,3,0,3161,0.00000e+00
131I,3,0,3163,0.00000e+00
131I,3,0,3165,0.00000e+00
131I,3,0,3167,0.00000e+00
131I,3,0,3169,0.00000e+00
131I,3,0,3171,0.00000e+00
131I,3,0,3173,0.00000e+00
131I,3,0,3175,0.00000e+00
131I,3,0,3177,0.00000e+00
131I,3,0,3179,0.00000e+00
131I,3,0,3181,0.00000e+00
131I,3,0,3183,0.00000e+00
131I,3,0,3185,0.00000e+00
131I,3,0,3187,0.00000e+00
131I,3,0,3189,0.00000e+00
131I,3,0,3191,0.00000e+00
131I,3,0,3193,0.00000e+00
131I,3,0,3195,0.00000e+00
131I,3,0,3197,0.00000e+00
131I,3,0,3199,0.00000e+00
131I,3,0,3201,0.00000e+00
131I,3,0,3203,0.00000e+00
131I,3,0,3205,0.00000e+00
131I,3,0,3207,0.00000e+00
131I,3,0,3209,0.00000e+00
131I,3,0,3211,0.00000e+00
131I,3,0,3213,0.00000e+00
131I,3,0,3215,0.00000e+00
131I,3,0,3217,0.00000e+00
131I,3,0,3219,0.00000e+00
131I,3,0,3221,0.00000e+00
131I,3,0,3223,0.00000e+00
131I,3,0,3225,0.00000e+00
131I,3,0,3227,0.00000e+00
131I,3,0,3229,0.00000e+00
131I,3,0,3231,0.00000e+00
131I,3,0,3233,0.00000e+00
131I,3,0,3235,0.00000e+00
131I,3,0,3237,0.00000e+00
131I,3,0,3239,0.00000e+00
131I,3,0,3241,0.00000e+00
131I,3,0,3243,0.00000e+00
131I,3,0,3245,0.00000e+00
131I,3,0,3247,0.00000e+00
131I,3,0,3249,0.00000e+00
131I,3,0,3251,0.00000e+00
131I,3,0,3253,0.00000e+00
131I,3,0,3255,0.00000e+00
131I,3,0,3257,0.00000e+00
131I,3,0,3259,0.00000e+00
131I,3,0,3261,0.00000e+00
131I,3,0,3263,0.00000e+00
131I,3,0,3265,0.00000e+00
131I,3,0,3267,0.00000e+00
131I,3,0,3269,0.00000e+00
131I,3,0,3271,0.00000e+00
131I,3,0,3273,0.00000e+00
131I,3,0,3275,0.00000e+00
131I,3,0,3277,0.00000e+00
131I,3,0,3279,0.00000e+00
131I,3,0,3281,0.00000e+00
131I,3,0,3283,0.00000e+00
131I,3,0,3285,0.00000e+00
131I,3,0,3287,0.00000e+00
131I,3,0,3289,0.00000e+00
131I,3,0,3291,0.00000e+00
131I,3,0,3293,0.00000e+00
131I,3,0,3295,0.00000e+00
131I,3,0,3297,0.00000e+00
131I,3,0,3299,0.00000e+00
131I,3,0,3301,0.00000e+00
131I,3,0,3303,0.00000e+00
131I,3,0,3305,0.00000e+00
131I,3,0,3307,0.00000e+00
131I,3,0,3309,0.00000e+00
131I,3,0,3311,0.00000e+00
131I,3,0,3313,0.00000e+00
131I,3,0,3315,0.00000e+00
131I,3,0,3317,0.00000e+00
131I,3,0,3319,0.00000e+00
131I,3,0,3321,0.00000e+00
131I,3,0,3323,0.00000e+00
131I,3,0,3325,0.00000e+00
131I,3,0,3327,0.00000e+00
131I,3,0,3329,0.00000e+00
131I,3,0,3331,0.00000e+00
131I,3,0,3333,0.00000e+00
131I,3,0,3335,0.00000e+00
131I,3,0,3337,0.00000e+00
131I,3,0,3339,0.00000e+00
131I,3,0,3341,0.00000e+00
131I,3,0,3343,0.00000e+00
131I,3,0,3345,0.00000e+00
131I,3,0,3347,0.00000e+00
131I,3,0,3349,0.00000e+00
131I,3,0,3351,0.00000e+00
131I,3,0,3353,0.00000e+00
131I,3,0,3355,0.00000e+00
131I,3,0,3357,0.00000e+00
131I,3,0,3359,0.00000e+00
131I,3,0,3361,0.00000e+00
131I,3,0,3363,0.00000e+00
131I,3,0,3365,0.00000e+00
131I,3,0,3367,0.00000e+00
131I,3,0,3369,0.00000e+00
131I,3,0,3371,0.00000e+00
131I,3,0,3373,0.00000e+00
131I,3,0,3375,0.00000e+00
131I,3,0,3377,0.00000e+00
131I,3,0,3379,0.00000e+00
131I,3,0,3381,0.00000e+00
131I,3,0,3383,0.00000e+00
131I,3,0,3385,0.00000e+00
131I,3,0,3387,0.00000e+00
131I,3,0,3389,0.00000e+00
131I,3,0,3391,0.00000e+00
131I,3,0,3393,0.00000e+00
131I,3,0,3395,0.00000e+00
131I,3,0,3397,0.00000e+00
131I,3,0,3399,0.00000e+00
131I,3,0,3401,0.00000e+00
131I,3,0,3403,0.00000e+00
131I,3,0,3405,0.00000e+00
131I,3,0,3407,0.00000e+00
131I,3,0,3409,0.00000e+00
131I,3,0,3411,0.00000e+00
131I,3,0,3413,0.00000e+00
131I,3,0,3415,0.00000e+00
131I,3,0,3417,0.00000e+00
131I,3,0,3419,0.00000e+00
131I,3,0,3421,0.00000e+00
131I,3,0,3423,0.00000e+00
131I,3,0,3425,0.00000e+00
131I,3,0,3427,0.00000e+00
131I,3,0,3429,0.00000e+00
131I,3,0,3431,0.00000e+00
131I,3,0,3433,0.00000e+00
131I,3,0,3435,0.00000e+00
131I,3,0,3437,0.00000e+00
131I,3,0,3439,0.00000e+00
131I,3,0,3441,0.00000e+00
131I,3,0,3443,0.00000e+00
131I,3,0,3445,0.00000e+00
131I,3,0,3447,0.00000e+00
131I,3,0,3449,0.00000e+00
131I,3,0,3451,0.00000e+00
131I,3,0,3453,0.00000e+00
131I,3,0,3455,0.00000e+00
131I,3,0,3457,0.00000e+00
131I,3,0,3459,0.00000e+00
131I,3,0,3461,0.00000e+00
131I,3,0,3463,0.00000e+00
131I,3,0,3465,0.00000e+00
131I,3,0,3467,0.00000e+00
131I,3,0,3469,0.00000e+00
131I,3,0,3471,0.00000e+00
131I,3,0,3473,0.00000e+00
131I,3,0,3475,0.00000e+00
131I,3,0,3477,0.00000e+00
131I,3,0,3479,0.00000e+00
131I,3,0,3481,0.00000e+00
131I,3,0,3483,0.00000e+00
131I,3,0,3485,0.00000e+00
131I,3,0,3487,0.00000e+00
131I,3,0,3489,0.00000e+00
131I,3,0,3491,0.00000e+00
131I,3,0,3493,0.00000e+00
131I,3,0,3495,0.00000e+00
131I,3,0,3497,0.00000e+00
131I,3,0,3499,0.00000e+00
131I,3,0,3501,0.00000e+00
131I,3,0,3503,0.00000e+00
131I,3,0,3505,0.00000e+00
131I,3,0,3507,0.00000e+00
131I,3,0,3509,0.00000e+00
131I,3,0,3511,0.00000e+00
131I,3,0,3513,0.00000e+00
131I,3,0,3515,0.00000e+00
131I,3,0,3517,0.00000e+00
131I,3,0,3519,0.00000e+00
131I,3,0,3521,0.00000e+00
131I,3,0,3523,0.00000e+00
131I,3,0,3525,0.00000e+00
131I,3,0,3527,0.00000e+00
131I,3,0,3529,0.00000e+00
131I,3,0,3531,0.00000e+00
131I,3,0,3533,0.00000e+00
